family,n,instance,seed,source_rep,p,ar_transfer,ar_ceiling,regret_transfer
BA(k=2),14,1,20292012,1,1,0.7743585753202086,0.7747305186379442,0.0003719433177356013
BA(k=2),14,1,20292012,1,3,0.8772822224295058,0.8785644109031022,0.0012821884735964018
BA(k=2),14,1,20292012,2,1,0.7747305186379442,0.7747305186379442,0.0
BA(k=2),14,1,20292012,2,3,0.8764325207020178,0.8785644109031022,0.0021318902010843965
BA(k=2),14,1,20292012,3,1,0.7718832313671504,0.7747305186379442,0.0028472872707937524
BA(k=2),14,1,20292012,3,3,0.8764325207020178,0.8785644109031022,0.0021318902010843965
BA(k=2),14,2,20292013,1,1,0.7607009009240343,0.7608006473475826,9.974642354826369e-5
BA(k=2),14,2,20292013,1,3,0.8523901200311048,0.8682620925069404,0.015871972475835605
BA(k=2),14,2,20292013,2,1,0.7608006473475826,0.7608006473475826,0.0
BA(k=2),14,2,20292013,2,3,0.8583932513374293,0.8682620925069404,0.009868841169511144
BA(k=2),14,2,20292013,3,1,0.7580987470098224,0.7608006473475826,0.002701900337760188
BA(k=2),14,2,20292013,3,3,0.8583932513374293,0.8682620925069404,0.009868841169511144
BA(k=2),14,3,20292014,1,1,0.8035087710574235,0.8037161609632646,0.0002073899058411266
BA(k=2),14,3,20292014,1,3,0.8852272737017952,0.8908102778347229,0.005583004132927671
BA(k=2),14,3,20292014,2,1,0.8037161609632646,0.8037161609632646,0.0
BA(k=2),14,3,20292014,2,3,0.8908102778347229,0.8908102778347229,0.0
BA(k=2),14,3,20292014,3,1,0.8027473429598428,0.8037161609632646,0.0009688180034217453
BA(k=2),14,3,20292014,3,3,0.8908102778347229,0.8908102778347229,0.0
BA(k=2),14,4,20292015,1,1,0.803120001248266,0.803382790245896,0.0002627889976299924
BA(k=2),14,4,20292015,1,3,0.8891715905954729,0.8952901164280254,0.006118525832552457
BA(k=2),14,4,20292015,2,1,0.803382790245896,0.803382790245896,0.0
BA(k=2),14,4,20292015,2,3,0.8952901164280254,0.8952901164280254,0.0
BA(k=2),14,4,20292015,3,1,0.8025521932248073,0.803382790245896,0.0008305970210886748
BA(k=2),14,4,20292015,3,3,0.8952901164280254,0.8952901164280254,0.0
BA(k=2),14,5,20292016,1,1,0.8170909017001029,0.8171842408704838,9.333917038090167e-5
BA(k=2),14,5,20292016,1,3,0.9139148063082798,0.9167197022997023,0.002804895991422529
BA(k=2),14,5,20292016,2,1,0.8171842408704838,0.8171842408704838,0.0
BA(k=2),14,5,20292016,2,3,0.9153361190365283,0.9167197022997023,0.0013835832631740042
BA(k=2),14,5,20292016,3,1,0.8140006832085912,0.8171842408704838,0.0031835576618926
BA(k=2),14,5,20292016,3,3,0.9153361190365283,0.9167197022997023,0.0013835832631740042
BA(k=2),14,6,20292017,1,1,0.7344250555511134,0.7346726044632894,0.00024754891217604325
BA(k=2),14,6,20292017,1,3,0.8318662045989381,0.8395050611495798,0.007638856550641671
BA(k=2),14,6,20292017,2,1,0.7346726044632894,0.7346726044632894,0.0
BA(k=2),14,6,20292017,2,3,0.8308361696661202,0.8395050611495798,0.008668891483459618
BA(k=2),14,6,20292017,3,1,0.7324847287322624,0.7346726044632894,0.002187875731026967
BA(k=2),14,6,20292017,3,3,0.8308361696661202,0.8395050611495798,0.008668891483459618
BA(k=2),14,7,20292018,1,1,0.7736946140125314,0.7736946140125314,0.0
BA(k=2),14,7,20292018,1,3,0.8777534877397762,0.8803026778236427,0.0025491900838664483
BA(k=2),14,7,20292018,2,1,0.7733707888825254,0.7736946140125314,0.00032382513000595026
BA(k=2),14,7,20292018,2,3,0.8797200855410274,0.8803026778236427,0.0005825922826152574
BA(k=2),14,7,20292018,3,1,0.7706530951809123,0.7736946140125314,0.003041518831619072
BA(k=2),14,7,20292018,3,3,0.8797200855410274,0.8803026778236427,0.0005825922826152574
BA(k=2),14,8,20292019,1,1,0.8023188814389155,0.8029072184448939,0.0005883370059783788
BA(k=2),14,8,20292019,1,3,0.8881642368854741,0.8933694382408652,0.005205201355391154
BA(k=2),14,8,20292019,2,1,0.8029072184448939,0.8029072184448939,0.0
BA(k=2),14,8,20292019,2,3,0.8933694382408652,0.8933694382408652,0.0
BA(k=2),14,8,20292019,3,1,0.8022550601375217,0.8029072184448939,0.000652158307372197
BA(k=2),14,8,20292019,3,3,0.8933694382408652,0.8933694382408652,0.0
BA(k=2),14,9,20292020,1,1,0.7761514958852171,0.7761514958852171,0.0
BA(k=2),14,9,20292020,1,3,0.8637410884429382,0.8669933378604263,0.00325224941748814
BA(k=2),14,9,20292020,2,1,0.7760188024116641,0.7761514958852171,0.00013269347355304717
BA(k=2),14,9,20292020,2,3,0.8669933378604263,0.8669933378604263,0.0
BA(k=2),14,9,20292020,3,1,0.7728815408567596,0.7761514958852171,0.003269955028457505
BA(k=2),14,9,20292020,3,3,0.8669933378604263,0.8669933378604263,0.0
BA(k=2),14,10,20292021,1,1,0.7994397313785686,0.7998865891148171,0.0004468577362485293
BA(k=2),14,10,20292021,1,3,0.8848958173928579,0.8916383925551862,0.006742575162328235
BA(k=2),14,10,20292021,2,1,0.7998865891148171,0.7998865891148171,0.0
BA(k=2),14,10,20292021,2,3,0.8916383925551862,0.8916383925551862,0.0
BA(k=2),14,10,20292021,3,1,0.7986825632822123,0.7998865891148171,0.0012040258326048159
BA(k=2),14,10,20292021,3,3,0.8916383925551862,0.8916383925551862,0.0
BA(k=2),14,11,20292022,1,1,0.8254435594648216,0.8264984607682229,0.0010549013034012455
BA(k=2),14,11,20292022,1,3,0.889965805425023,0.9039716912551581,0.014005885830135067
BA(k=2),14,11,20292022,2,1,0.8261181375676496,0.8264984607682229,0.00038032320057324043
BA(k=2),14,11,20292022,2,3,0.9029430177300782,0.9039716912551581,0.0010286735250798484
BA(k=2),14,11,20292022,3,1,0.8264984607682229,0.8264984607682229,0.0
BA(k=2),14,11,20292022,3,3,0.9029430177300782,0.9039716912551581,0.0010286735250798484
BA(k=2),14,12,20292023,1,1,0.804459694810998,0.804459694810998,0.0
BA(k=2),14,12,20292023,1,3,0.8988803504730519,0.9065919191113139,0.007711568638261945
BA(k=2),14,12,20292023,2,1,0.8041117197813656,0.804459694810998,0.0003479750296323525
BA(k=2),14,12,20292023,2,3,0.9044448812021528,0.9065919191113139,0.0021470379091610425
BA(k=2),14,12,20292023,3,1,0.8017265418065606,0.804459694810998,0.0027331530044374386
BA(k=2),14,12,20292023,3,3,0.9044448812021528,0.9065919191113139,0.0021470379091610425
BA(k=2),14,13,20292024,1,1,0.7732832779961247,0.7732959154497683,1.2637453643549179e-5
BA(k=2),14,13,20292024,1,3,0.8648062470256168,0.867453022745672,0.0026467757200552278
BA(k=2),14,13,20292024,2,1,0.7732959154497683,0.7732959154497683,0.0
BA(k=2),14,13,20292024,2,3,0.8672917471554078,0.867453022745672,0.00016127559026424265
BA(k=2),14,13,20292024,3,1,0.7709694220613684,0.7732959154497683,0.002326493388399853
BA(k=2),14,13,20292024,3,3,0.8672917471554078,0.867453022745672,0.00016127559026424265
BA(k=2),14,14,20292025,1,1,0.753754279071717,0.7538717951127663,0.00011751604104925928
BA(k=2),14,14,20292025,1,3,0.839752514973917,0.8462425282461901,0.006490013272273054
BA(k=2),14,14,20292025,2,1,0.7538717951127663,0.7538717951127663,0.0
BA(k=2),14,14,20292025,2,3,0.8462425282461901,0.8462425282461901,0.0
BA(k=2),14,14,20292025,3,1,0.75277849440906,0.7538717951127663,0.0010933007037062792
BA(k=2),14,14,20292025,3,3,0.8462425282461901,0.8462425282461901,0.0
BA(k=2),14,15,20292026,1,1,0.8148721652468714,0.8152672176576377,0.0003950524107662057
BA(k=2),14,15,20292026,1,3,0.9151709124262851,0.9173164959907222,0.002145583564437059
BA(k=2),14,15,20292026,2,1,0.8152672176576377,0.8152672176576377,0.0
BA(k=2),14,15,20292026,2,3,0.9171344435979075,0.9173164959907222,0.0001820523928146578
BA(k=2),14,15,20292026,3,1,0.8123128507101344,0.8152672176576377,0.002954366947503284
BA(k=2),14,15,20292026,3,3,0.9171344435979075,0.9173164959907222,0.0001820523928146578
BA(k=2),14,16,20292027,1,1,0.7675666758051973,0.7675666758051973,0.0
BA(k=2),14,16,20292027,1,3,0.8665680855196939,0.8699091039888817,0.003341018469187773
BA(k=2),14,16,20292027,2,1,0.7672761851745141,0.7675666758051973,0.00029049063068320446
BA(k=2),14,16,20292027,2,3,0.8695553602536357,0.8699091039888817,0.0003537437352459927
BA(k=2),14,16,20292027,3,1,0.764988953232032,0.7675666758051973,0.002577722573165353
BA(k=2),14,16,20292027,3,3,0.8695553602536357,0.8699091039888817,0.0003537437352459927
BA(k=2),14,17,20292028,1,1,0.8121279129448563,0.8122401701319927,0.00011225718713636645
BA(k=2),14,17,20292028,1,3,0.905692710743938,0.9099436970017245,0.0042509862577865265
BA(k=2),14,17,20292028,2,1,0.8122401701319927,0.8122401701319927,0.0
BA(k=2),14,17,20292028,2,3,0.9099436970017245,0.9099436970017245,0.0
BA(k=2),14,17,20292028,3,1,0.8099710988865554,0.8122401701319927,0.002269071245437293
BA(k=2),14,17,20292028,3,3,0.9099436970017245,0.9099436970017245,0.0
BA(k=2),14,18,20292029,1,1,0.7637744494571201,0.7637744494571201,0.0
BA(k=2),14,18,20292029,1,3,0.8432875410370932,0.8482252235756331,0.004937682538539878
BA(k=2),14,18,20292029,2,1,0.7636931334441333,0.7637744494571201,8.131601298688729e-5
BA(k=2),14,18,20292029,2,3,0.8482252235756331,0.8482252235756331,0.0
BA(k=2),14,18,20292029,3,1,0.7624796808714063,0.7637744494571201,0.001294768585713868
BA(k=2),14,18,20292029,3,3,0.8482252235756331,0.8482252235756331,0.0
BA(k=2),14,19,20292030,1,1,0.7374919632499362,0.7377497770660274,0.00025781381609124576
BA(k=2),14,19,20292030,1,3,0.8431323039608067,0.848222483367736,0.0050901794069292405
BA(k=2),14,19,20292030,2,1,0.7377497770660274,0.7377497770660274,0.0
BA(k=2),14,19,20292030,2,3,0.8391169054856642,0.848222483367736,0.00910557788207178
BA(k=2),14,19,20292030,3,1,0.7351110878007049,0.7377497770660274,0.0026386892653225136
BA(k=2),14,19,20292030,3,3,0.8391169054856642,0.848222483367736,0.00910557788207178
BA(k=2),14,20,20292031,1,1,0.8031282005932214,0.8031633343775224,3.513378430097802e-5
BA(k=2),14,20,20292031,1,3,0.8875164316041152,0.8948571502859783,0.007340718681863145
BA(k=2),14,20,20292031,2,1,0.8031633343775224,0.8031633343775224,0.0
BA(k=2),14,20,20292031,2,3,0.8948571502859783,0.8948571502859783,0.0
BA(k=2),14,20,20292031,3,1,0.8021156928932626,0.8031633343775224,0.0010476414842598425
BA(k=2),14,20,20292031,3,3,0.8948571502859783,0.8948571502859783,0.0
BA(k=2),14,21,20292032,1,1,0.7674867618727571,0.7674867618727571,0.0
BA(k=2),14,21,20292032,1,3,0.8681908665885011,0.875384380134982,0.007193513546480901
BA(k=2),14,21,20292032,2,1,0.7673313322804416,0.7674867618727571,0.00015542959231551468
BA(k=2),14,21,20292032,2,3,0.8680530907324613,0.875384380134982,0.007331289402520702
BA(k=2),14,21,20292032,3,1,0.7652838497009924,0.7674867618727571,0.002202912171764715
BA(k=2),14,21,20292032,3,3,0.8680530907324613,0.875384380134982,0.007331289402520702
BA(k=2),14,22,20292033,1,1,0.8268003892860533,0.8268003892860533,0.0
BA(k=2),14,22,20292033,1,3,0.9273266395586676,0.9293893042854061,0.00206266472673855
BA(k=2),14,22,20292033,2,1,0.826798220018818,0.8268003892860533,2.1692672352857656e-6
BA(k=2),14,22,20292033,2,3,0.927724489807899,0.9293893042854061,0.0016648144775071039
BA(k=2),14,22,20292033,3,1,0.822295602727117,0.8268003892860533,0.004504786558936269
BA(k=2),14,22,20292033,3,3,0.927724489807899,0.9293893042854061,0.0016648144775071039
BA(k=2),14,23,20292034,1,1,0.7691034977433286,0.7693310198885974,0.000227522145268777
BA(k=2),14,23,20292034,1,3,0.8607600238677879,0.8646710684793295,0.00391104461154157
BA(k=2),14,23,20292034,2,1,0.7693310198885974,0.7693310198885974,0.0
BA(k=2),14,23,20292034,2,3,0.8646710684793295,0.8646710684793295,0.0
BA(k=2),14,23,20292034,3,1,0.7672028435594036,0.7693310198885974,0.0021281763291938205
BA(k=2),14,23,20292034,3,3,0.8646710684793295,0.8646710684793295,0.0
BA(k=2),14,24,20292035,1,1,0.7766836914957025,0.7771184143023839,0.00043472280668144236
BA(k=2),14,24,20292035,1,3,0.8801142338827734,0.8831411777056315,0.0030269438228580636
BA(k=2),14,24,20292035,2,1,0.7771184143023839,0.7771184143023839,0.0
BA(k=2),14,24,20292035,2,3,0.8801372594937806,0.8831411777056315,0.0030039182118508645
BA(k=2),14,24,20292035,3,1,0.7738300010140924,0.7771184143023839,0.0032884132882915473
BA(k=2),14,24,20292035,3,3,0.8801372594937806,0.8831411777056315,0.0030039182118508645
BA(k=2),14,25,20292036,1,1,0.8089239090549881,0.80947260932223,0.0005487002672418528
BA(k=2),14,25,20292036,1,3,0.9023331073504287,0.9063247857816459,0.003991678431217172
BA(k=2),14,25,20292036,2,1,0.80947260932223,0.80947260932223,0.0
BA(k=2),14,25,20292036,2,3,0.9028601850921034,0.9063247857816459,0.003464600689542463
BA(k=2),14,25,20292036,3,1,0.8075999014557621,0.80947260932223,0.001872707866467871
BA(k=2),14,25,20292036,3,3,0.9028601850921034,0.9063247857816459,0.003464600689542463
BA(k=2),14,26,20292037,1,1,0.7407838033305845,0.7408670558833345,8.325255274999055e-5
BA(k=2),14,26,20292037,1,3,0.8600826604724364,0.8662146521881983,0.006131991715761842
BA(k=2),14,26,20292037,2,1,0.7408670558833345,0.7408670558833345,0.0
BA(k=2),14,26,20292037,2,3,0.8574581892166512,0.8662146521881983,0.008756462971547085
BA(k=2),14,26,20292037,3,1,0.7370604593890111,0.7408670558833345,0.0038065964943233555
BA(k=2),14,26,20292037,3,3,0.8574581892166512,0.8662146521881983,0.008756462971547085
BA(k=2),14,27,20292038,1,1,0.8153525918696446,0.8153525918696446,0.0
BA(k=2),14,27,20292038,1,3,0.9048244165842491,0.9090279928270996,0.004203576242850504
BA(k=2),14,27,20292038,2,1,0.8152611142913663,0.8153525918696446,9.147757827832059e-5
BA(k=2),14,27,20292038,2,3,0.9090279928270996,0.9090279928270996,0.0
BA(k=2),14,27,20292038,3,1,0.8127619118088673,0.8153525918696446,0.0025906800607773395
BA(k=2),14,27,20292038,3,3,0.9090279928270996,0.9090279928270996,0.0
BA(k=2),14,28,20292039,1,1,0.7994924169331936,0.7998573452291534,0.0003649282959597988
BA(k=2),14,28,20292039,1,3,0.887651395661764,0.8935035882911374,0.0058521926293734206
BA(k=2),14,28,20292039,2,1,0.7998573452291534,0.7998573452291534,0.0
BA(k=2),14,28,20292039,2,3,0.8935035882911374,0.8935035882911374,0.0
BA(k=2),14,28,20292039,3,1,0.7985587243139076,0.7998573452291534,0.0012986209152457961
BA(k=2),14,28,20292039,3,3,0.8935035882911374,0.8935035882911374,0.0
BA(k=2),14,29,20292040,1,1,0.7991556526530509,0.7991613943767994,5.741723748564631e-6
BA(k=2),14,29,20292040,1,3,0.8842084508073774,0.8939187741781134,0.009710323370735963
BA(k=2),14,29,20292040,2,1,0.7991613943767994,0.7991613943767994,0.0
BA(k=2),14,29,20292040,2,3,0.8939187741781134,0.8939187741781134,0.0
BA(k=2),14,29,20292040,3,1,0.7973438939513964,0.7991613943767994,0.0018175004254030735
BA(k=2),14,29,20292040,3,3,0.8939187741781134,0.8939187741781134,0.0
BA(k=2),14,30,20292041,1,1,0.7897040770100798,0.7903683359183203,0.0006642589082405115
BA(k=2),14,30,20292041,1,3,0.8646948521890779,0.8722398861236281,0.007545033934550194
BA(k=2),14,30,20292041,2,1,0.7902279028829974,0.7903683359183203,0.00014043303532296214
BA(k=2),14,30,20292041,2,3,0.8722398861236281,0.8722398861236281,0.0
BA(k=2),14,30,20292041,3,1,0.7903683359183203,0.7903683359183203,0.0
BA(k=2),14,30,20292041,3,3,0.8722398861236281,0.8722398861236281,0.0
BA(k=4),12,1,20301812,1,1,0.7578265391289472,0.7588818141540582,0.0010552750251110465
BA(k=4),12,1,20301812,1,3,0.8516917694766203,0.8545147765384286,0.002823007061808269
BA(k=4),12,1,20301812,2,1,0.7578265391289472,0.7588818141540582,0.0010552750251110465
BA(k=4),12,1,20301812,2,3,0.8404527612010891,0.8545147765384286,0.014062015337339417
BA(k=4),12,1,20301812,3,1,0.7583189075611318,0.7588818141540582,0.0005629065929263488
BA(k=4),12,1,20301812,3,3,0.8545147765384286,0.8545147765384286,0.0
BA(k=4),12,2,20301813,1,1,0.7793222612400857,0.7802359456218012,0.0009136843817154627
BA(k=4),12,2,20301813,1,3,0.8773474476415123,0.8773474476415123,0.0
BA(k=4),12,2,20301813,2,1,0.7793222612400857,0.7802359456218012,0.0009136843817154627
BA(k=4),12,2,20301813,2,3,0.8697699565115204,0.8773474476415123,0.007577491129991842
BA(k=4),12,2,20301813,3,1,0.7784995031206082,0.7802359456218012,0.0017364425011929807
BA(k=4),12,2,20301813,3,3,0.87332487456918,0.8773474476415123,0.004022573072332336
BA(k=4),12,3,20301814,1,1,0.7842917045733383,0.7847954704926309,0.0005037659192925759
BA(k=4),12,3,20301814,1,3,0.867437536033246,0.8703278910867646,0.002890355053518534
BA(k=4),12,3,20301814,2,1,0.7842917045733383,0.7847954704926309,0.0005037659192925759
BA(k=4),12,3,20301814,2,3,0.8689118039432463,0.8703278910867646,0.0014160871435182631
BA(k=4),12,3,20301814,3,1,0.7839244263415436,0.7847954704926309,0.0008710441510872968
BA(k=4),12,3,20301814,3,3,0.8597373922527742,0.8703278910867646,0.010590498833990325
BA(k=4),12,4,20301815,1,1,0.7890525050925552,0.790761494214342,0.0017089891217868525
BA(k=4),12,4,20301815,1,3,0.8911082936350495,0.8914248948242672,0.0003166011892177245
BA(k=4),12,4,20301815,2,1,0.7890525050925552,0.790761494214342,0.0017089891217868525
BA(k=4),12,4,20301815,2,3,0.8861575561444051,0.8914248948242672,0.005267338679862177
BA(k=4),12,4,20301815,3,1,0.7899487396347534,0.790761494214342,0.000812754579588626
BA(k=4),12,4,20301815,3,3,0.8879277404240136,0.8914248948242672,0.003497154400253666
BA(k=4),12,5,20301816,1,1,0.7958042798799596,0.7978343215294698,0.0020300416495101503
BA(k=4),12,5,20301816,1,3,0.89595408992735,0.897432346184834,0.0014782562574839897
BA(k=4),12,5,20301816,2,1,0.7958042798799596,0.7978343215294698,0.0020300416495101503
BA(k=4),12,5,20301816,2,3,0.8852797646594922,0.897432346184834,0.012152581525341821
BA(k=4),12,5,20301816,3,1,0.7974365563974528,0.7978343215294698,0.0003977651320169473
BA(k=4),12,5,20301816,3,3,0.897432346184834,0.897432346184834,0.0
BA(k=4),12,6,20301817,1,1,0.7839895547243524,0.7846015330589692,0.0006119783346167917
BA(k=4),12,6,20301817,1,3,0.8671598871352578,0.8691116521306506,0.0019517649953927352
BA(k=4),12,6,20301817,2,1,0.7839895547243524,0.7846015330589692,0.0006119783346167917
BA(k=4),12,6,20301817,2,3,0.8677918715012832,0.8691116521306506,0.0013197806293673287
BA(k=4),12,6,20301817,3,1,0.7835163668898254,0.7846015330589692,0.0010851661691437808
BA(k=4),12,6,20301817,3,3,0.8620005186432703,0.8691116521306506,0.007111133487380239
BA(k=4),12,7,20301818,1,1,0.7903992491006315,0.7919103693167523,0.0015111202161207649
BA(k=4),12,7,20301818,1,3,0.8963436911678319,0.8963436911678319,0.0
BA(k=4),12,7,20301818,2,1,0.7903992491006315,0.7919103693167523,0.0015111202161207649
BA(k=4),12,7,20301818,2,3,0.8862718554871888,0.8963436911678319,0.010071835680643071
BA(k=4),12,7,20301818,3,1,0.7913941206733354,0.7919103693167523,0.0005162486434169278
BA(k=4),12,7,20301818,3,3,0.8933757151405057,0.8963436911678319,0.0029679760273261246
BA(k=4),12,8,20301819,1,1,0.8163640802941342,0.817060732386073,0.0006966520919388097
BA(k=4),12,8,20301819,1,3,0.8998049252422217,0.9046805075370947,0.00487558229487306
BA(k=4),12,8,20301819,2,1,0.8163640802941342,0.817060732386073,0.0006966520919388097
BA(k=4),12,8,20301819,2,3,0.9039854683462458,0.9046805075370947,0.0006950391908489006
BA(k=4),12,8,20301819,3,1,0.8156646776804454,0.817060732386073,0.0013960547056276473
BA(k=4),12,8,20301819,3,3,0.8934706098217454,0.9046805075370947,0.011209897715349304
BA(k=4),12,9,20301820,1,1,0.7823922343713822,0.7830831049152849,0.0006908705439027107
BA(k=4),12,9,20301820,1,3,0.8601082139137377,0.8638693872603794,0.003761173346641722
BA(k=4),12,9,20301820,2,1,0.7823922343713822,0.7830831049152849,0.0006908705439027107
BA(k=4),12,9,20301820,2,3,0.8635776988106496,0.8638693872603794,0.0002916884497298211
BA(k=4),12,9,20301820,3,1,0.7815828774376538,0.7830831049152849,0.001500227477631122
BA(k=4),12,9,20301820,3,3,0.8548101845557546,0.8638693872603794,0.009059202704624791
BA(k=4),12,10,20301821,1,1,0.7933262658115406,0.7951701850644882,0.001843919252947579
BA(k=4),12,10,20301821,1,3,0.8818629139058766,0.8847307314350695,0.002867817529192962
BA(k=4),12,10,20301821,2,1,0.7933262658115406,0.7951701850644882,0.001843919252947579
BA(k=4),12,10,20301821,2,3,0.8830827250648108,0.8847307314350695,0.0016480063702587477
BA(k=4),12,10,20301821,3,1,0.7947124728392181,0.7951701850644882,0.0004577122252701349
