family,n,instance,seed,m,gamma,beta,S,eta_exact,eta_sampled,relerr_eta,median_relerr_lambda
BA(k=2),12,7,20291818,20,0.4,0.3,2,2.5910057635640014,2.2756145432414643,0.12172540283689202,0.17725024944977577
BA(k=2),12,7,20291818,20,0.4,0.3,5,2.5910057635640014,2.4556887073431333,0.05222568707633273,0.05742627820722871
BA(k=2),12,7,20291818,20,0.4,0.3,10,2.5910057635640014,2.562222496154763,0.011108916782047732,0.06339738442168126
BA(k=2),12,7,20291818,20,0.4,0.3,25,2.5910057635640014,2.6794995717022734,0.034154230524190844,0.0379175097915485
BA(k=2),12,7,20291818,20,0.4,0.3,0,2.5910057635640014,2.5910057635640023,3.427929154732604e-16,7.788188259353175e-16
BA(k=2),12,7,20291818,20,0.8,0.6,2,3.4455927906210313,3.7764146508419802,0.09601304632440964,0.1198208845757253
BA(k=2),12,7,20291818,20,0.8,0.6,5,3.4455927906210313,3.6947665590722476,0.07231666177427351,0.04604192412807297
BA(k=2),12,7,20291818,20,0.8,0.6,10,3.4455927906210313,3.3786907562936537,0.019416697907392373,0.03620862955580613
BA(k=2),12,7,20291818,20,0.8,0.6,25,3.4455927906210313,3.318580088753081,0.03686236580645313,0.021813014106160742
BA(k=2),12,7,20291818,20,0.8,0.6,0,3.4455927906210313,3.4455927906210277,1.0310892478272693e-15,8.6260305113247e-16
BA(k=2),14,7,20292018,24,0.2,0.15,2,1.826945688120223,1.947078745993861,0.06575622836234665,0.21399020387959103
BA(k=2),14,7,20292018,24,0.2,0.15,5,1.826945688120223,2.0648071711947833,0.13019625302561683,0.11526116267025834
BA(k=2),14,7,20292018,24,0.2,0.15,10,1.826945688120223,1.9763093563396033,0.08175594337074307,0.07009889531410624
BA(k=2),14,7,20292018,24,0.2,0.15,25,1.826945688120223,1.8206223970887292,0.003461126990589424,0.035719364269512374
BA(k=2),14,7,20292018,24,0.4,0.3,2,3.0985722442809838,3.2340840452177786,0.043733626410327575,0.11841923266417592
BA(k=2),14,7,20292018,24,0.4,0.3,5,3.0985722442809838,2.959235256831862,0.044968126112371644,0.0764619053219454
BA(k=2),14,7,20292018,24,0.4,0.3,10,3.0985722442809838,3.218015429594136,0.03854781360467161,0.07546199118463673
BA(k=2),14,7,20292018,24,0.4,0.3,25,3.0985722442809838,3.077320894148868,0.006858432999694987,0.02092653695609393
BA(k=2),14,7,20292018,24,0.8,0.6,2,3.9735858059120566,3.8811711539007767,0.023257243337688017,0.055997548359399435
BA(k=2),14,7,20292018,24,0.8,0.6,5,3.9735858059120566,3.684749200971981,0.07268915761434754,0.09468308924728265
BA(k=2),14,7,20292018,24,0.8,0.6,10,3.9735858059120566,3.8775031245803624,0.024180346423811613,0.056332084320973294
BA(k=2),14,7,20292018,24,0.8,0.6,25,3.9735858059120566,3.9465847300198416,0.006795141016469747,0.01997318866000323
BA(k=2),12,8,20291819,20,0.2,0.15,2,1.686412447192523,1.6031052342385228,0.04939907381061317,0.18390535830405078
BA(k=2),12,8,20291819,20,0.2,0.15,5,1.686412447192523,1.6173081529741384,0.0409771016179505,0.15870204214108571
BA(k=2),12,8,20291819,20,0.2,0.15,10,1.686412447192523,1.6654691658771172,0.012418837011237312,0.08539971509279538
BA(k=2),12,8,20291819,20,0.2,0.15,25,1.686412447192523,1.670149334372595,0.009643615265649996,0.05077161958995948
BA(k=2),12,8,20291819,20,0.2,0.15,0,1.686412447192523,1.6864124471925213,1.053334753522167e-15,1.0620764377321893e-15
BA(k=2),12,8,20291819,20,0.4,0.3,2,2.8202766324431288,3.0455447879876627,0.07987448924447893,0.11386103026753625
BA(k=2),12,8,20291819,20,0.4,0.3,5,2.8202766324431288,3.2529401162152256,0.1534117181254281,0.08112091615411142
BA(k=2),12,8,20291819,20,0.4,0.3,10,2.8202766324431288,2.886109641454209,0.023342748811860707,0.055359397205250245
BA(k=2),12,8,20291819,20,0.4,0.3,25,2.8202766324431288,2.962089826377762,0.05028343400901929,0.05300810021287718
BA(k=2),12,8,20291819,20,0.4,0.3,0,2.8202766324431288,2.8202766324431283,1.5746299662290937e-16,1.4088053974457255e-15
BA(k=2),12,8,20291819,20,0.8,0.6,2,3.586736092673993,4.083863682776463,0.13860166381292077,0.16867210004332422
BA(k=2),12,8,20291819,20,0.8,0.6,5,3.586736092673993,3.787210165822537,0.055893176405707054,0.07823193218663609
BA(k=2),12,8,20291819,20,0.8,0.6,10,3.586736092673993,3.652341427083214,0.01829109605895499,0.040849276567369
BA(k=2),12,8,20291819,20,0.8,0.6,25,3.586736092673993,3.667333703319798,0.022471017817683295,0.025438496969349893
BA(k=2),12,8,20291819,20,0.8,0.6,0,3.586736092673993,3.586736092673989,1.1143286780463561e-15,1.1567172312680082e-15
BA(k=2),14,8,20292019,24,0.2,0.15,2,1.7987125647876525,1.747407869610959,0.028523009279556765,0.17858913673423982
BA(k=2),14,8,20292019,24,0.2,0.15,5,1.7987125647876525,1.7225764058875483,0.04232814091065875,0.11571237713878425
BA(k=2),14,8,20292019,24,0.2,0.15,10,1.7987125647876525,1.8346114561209532,0.019958103387985596,0.06252279630282052
BA(k=2),14,8,20292019,24,0.2,0.15,25,1.7987125647876525,1.9113117296442501,0.0625998656266075,0.04828482651200106
BA(k=2),14,8,20292019,24,0.4,0.3,2,3.0468899640583604,3.540375562640053,0.16196370870065332,0.23639444238905538
BA(k=2),14,8,20292019,24,0.4,0.3,5,3.0468899640583604,3.1853431260010465,0.0454408145932093,0.0625755404659394
BA(k=2),14,8,20292019,24,0.4,0.3,10,3.0468899640583604,3.029389703758413,0.005743646966704914,0.04607660109212743
BA(k=2),14,8,20292019,24,0.4,0.3,25,3.0468899640583604,3.23012818059625,0.06013942698929047,0.04209364498828656
BA(k=2),14,8,20292019,24,0.8,0.6,2,3.8898457261067874,3.730333770653887,0.04100727038667175,0.12071575096502078
BA(k=2),14,8,20292019,24,0.8,0.6,5,3.8898457261067874,3.9505717015366866,0.015611409733382344,0.0699079248866251
BA(k=2),14,8,20292019,24,0.8,0.6,10,3.8898457261067874,3.912886350217126,0.0059232745287816435,0.03239970851945457
BA(k=2),14,8,20292019,24,0.8,0.6,25,3.8898457261067874,3.8657929549427648,0.006183476892821709,0.029120897964826285
BA(k=2),12,9,20291820,20,0.2,0.15,2,1.4704353285522933,1.081642165387464,0.2644068430725294,0.2372849446689704
BA(k=2),12,9,20291820,20,0.2,0.15,5,1.4704353285522933,1.6884327314238183,0.1482536488606764,0.06731908928164014
BA(k=2),12,9,20291820,20,0.2,0.15,10,1.4704353285522933,1.4800493048798173,0.006538183720728068,0.05636577580130469
BA(k=2),12,9,20291820,20,0.2,0.15,25,1.4704353285522933,1.5234263434280335,0.03603763718592924,0.047410617762869575
BA(k=2),12,9,20291820,20,0.2,0.15,0,1.4704353285522933,1.4704353285522935,1.5100603244050437e-16,9.143231274465216e-16
BA(k=2),12,9,20291820,20,0.4,0.3,2,2.5665491612878393,2.4053397823189706,0.06281172455234688,0.0930975250943861
BA(k=2),12,9,20291820,20,0.4,0.3,5,2.5665491612878393,2.311556516892392,0.09935233201124326,0.07396745461834776
BA(k=2),12,9,20291820,20,0.4,0.3,10,2.5665491612878393,2.629054506832856,0.024353846981700913,0.05683891019917461
BA(k=2),12,9,20291820,20,0.4,0.3,25,2.5665491612878393,2.504235543879994,0.02427914428749057,0.03220730539664504
BA(k=2),12,9,20291820,20,0.4,0.3,0,2.5665491612878393,2.5665491612878393,0.0,1.4882174545713367e-15
BA(k=2),12,9,20291820,20,0.8,0.6,2,3.4490891043385314,2.9563531781520007,0.14285972651930892,0.15220260011303036
BA(k=2),12,9,20291820,20,0.8,0.6,5,3.4490891043385314,3.6426898445063585,0.05613097670463225,0.053833191596646915
BA(k=2),12,9,20291820,20,0.8,0.6,10,3.4490891043385314,3.2228920686162295,0.06558167356064354,0.06997657276541411
BA(k=2),12,9,20291820,20,0.8,0.6,25,3.4490891043385314,3.538110874838161,0.025810226354445638,0.028606727895796432
BA(k=2),12,9,20291820,20,0.8,0.6,0,3.4490891043385314,3.4490891043385257,1.673821566624326e-15,1.1588546013352126e-15
BA(k=2),14,9,20292020,24,0.2,0.15,2,1.8671118221469658,1.9455323011148817,0.042000954649701334,0.11749930461307473
BA(k=2),14,9,20292020,24,0.2,0.15,5,1.8671118221469658,1.751332973068631,0.062009595625184585,0.07615555410993599
BA(k=2),14,9,20292020,24,0.2,0.15,10,1.8671118221469658,2.04979359453266,0.0978419022464499,0.04643835093599935
BA(k=2),14,9,20292020,24,0.2,0.15,25,1.8671118221469658,1.8635678064236425,0.0018981271937146685,0.05295961078306324
BA(k=2),14,9,20292020,24,0.4,0.3,2,3.15655007506465,2.6243959668550474,0.16858725366449423,0.18209654946621295
BA(k=2),14,9,20292020,24,0.4,0.3,5,3.15655007506465,3.83892272706699,0.2161767232501022,0.12190646159314324
BA(k=2),14,9,20292020,24,0.4,0.3,10,3.15655007506465,3.2522429495221816,0.030315652272860562,0.044071656100778824
BA(k=2),14,9,20292020,24,0.4,0.3,25,3.15655007506465,3.102043020507351,0.017267920121996606,0.02723809573863029
BA(k=2),14,9,20292020,24,0.8,0.6,2,4.016372766887664,4.440694500558097,0.10564799591529071,0.1035356755881074
BA(k=2),14,9,20292020,24,0.8,0.6,5,4.016372766887664,4.263014492611007,0.06140907232434721,0.07914265711823709
BA(k=2),14,9,20292020,24,0.8,0.6,10,4.016372766887664,4.097969606157176,0.02031605232019892,0.049019083757900185
BA(k=2),14,9,20292020,24,0.8,0.6,25,4.016372766887664,4.110562388088835,0.023451414165961307,0.03902404210809077
BA(k=2),12,10,20291821,20,0.2,0.15,2,1.5802903109528104,1.9035452894934353,0.20455417355923897,0.11350225232841776
BA(k=2),12,10,20291821,20,0.2,0.15,5,1.5802903109528104,1.5182590907094518,0.03925305357719867,0.1108372312662793
BA(k=2),12,10,20291821,20,0.2,0.15,10,1.5802903109528104,1.6723896921874626,0.05828003917781562,0.06441571727405407
BA(k=2),12,10,20291821,20,0.2,0.15,25,1.5802903109528104,1.572478390729994,0.00494334500988387,0.03407206851432343
BA(k=2),12,10,20291821,20,0.2,0.15,0,1.5802903109528104,1.5802903109528104,0.0,9.519121339057154e-16
BA(k=2),12,10,20291821,20,0.4,0.3,2,2.744817746093385,2.595623569559373,0.054354857165418664,0.28199110177919895
BA(k=2),12,10,20291821,20,0.4,0.3,5,2.744817746093385,2.9048225873794062,0.058293430051503815,0.14492368997837632
BA(k=2),12,10,20291821,20,0.4,0.3,10,2.744817746093385,2.76361220088768,0.006847250540056599,0.03008574904299798
BA(k=2),12,10,20291821,20,0.4,0.3,25,2.744817746093385,2.7457171287488937,0.00032766570996878015,0.03835690094091446
BA(k=2),12,10,20291821,20,0.4,0.3,0,2.744817746093385,2.7448177460933842,3.2358375012848936e-16,6.993636090758604e-16
BA(k=2),12,10,20291821,20,0.8,0.6,2,3.6279179769973764,3.9994202424305394,0.10240095497986824,0.14500364917966022
BA(k=2),12,10,20291821,20,0.8,0.6,5,3.6279179769973764,3.544783017608449,0.022915335990515796,0.0444614505205022
BA(k=2),12,10,20291821,20,0.8,0.6,10,3.6279179769973764,3.5454246248899413,0.02273848323762552,0.032152136838365826
BA(k=2),12,10,20291821,20,0.8,0.6,25,3.6279179769973764,3.6269757072031235,0.0002597274249934395,0.02119522971137102
BA(k=2),12,10,20291821,20,0.8,0.6,0,3.6279179769973764,3.6279179769973764,0.0,1.0496267002446308e-15
BA(k=2),14,10,20292021,24,0.2,0.15,2,1.7370421610607427,1.678015787273832,0.033980967825712256,0.16434811771923413
BA(k=2),14,10,20292021,24,0.2,0.15,5,1.7370421610607427,1.9018203594110399,0.09486136954193078,0.12597485317460422
BA(k=2),14,10,20292021,24,0.2,0.15,10,1.7370421610607427,1.5925506587061256,0.08318249585052209,0.10866894168810531
BA(k=2),14,10,20292021,24,0.2,0.15,25,1.7370421610607427,1.7193211643842594,0.010201823003341378,0.049312848950138224
BA(k=2),14,10,20292021,24,0.4,0.3,2,2.9816750455786925,2.835862155788447,0.048903011750546246,0.16366275641255007
BA(k=2),14,10,20292021,24,0.4,0.3,5,2.9816750455786925,2.8801476883047656,0.034050443365541895,0.06086737752056386
BA(k=2),14,10,20292021,24,0.4,0.3,10,2.9816750455786925,3.3398962615881986,0.12014093103159788,0.10255032055410236
BA(k=2),14,10,20292021,24,0.4,0.3,25,2.9816750455786925,2.8945148774864027,0.029231947398672166,0.03869639822108815
BA(k=2),14,10,20292021,24,0.8,0.6,2,3.88759481884667,3.76524013242958,0.03147310666840244,0.09367904351157752
BA(k=2),14,10,20292021,24,0.8,0.6,5,3.88759481884667,4.0804996310666475,0.04962060636689664,0.05358172701013188
BA(k=2),14,10,20292021,24,0.8,0.6,10,3.88759481884667,3.7576259906833127,0.03343168056847937,0.054501055779055424
BA(k=2),14,10,20292021,24,0.8,0.6,25,3.88759481884667,3.99091378036321,0.02657657660609588,0.0432833009392567
BA(k=4),12,1,20301812,32,0.2,0.15,2,2.0531070668254623,2.0682755589869246,0.007388066802047503,0.12693954518793157
BA(k=4),12,1,20301812,32,0.2,0.15,5,2.0531070668254623,2.110093329683696,0.027756108670136927,0.07852742843332883
BA(k=4),12,1,20301812,32,0.2,0.15,10,2.0531070668254623,2.0903168994831987,0.018123668881657805,0.043807167434183364
BA(k=4),12,1,20301812,32,0.2,0.15,25,2.0531070668254623,2.0824215503539922,0.014278107558149091,0.03367950375743249
BA(k=4),12,1,20301812,32,0.2,0.15,0,2.0531070668254623,2.053107066825462,2.163010478244169e-16,1.14241599226063e-15
BA(k=4),12,1,20301812,32,0.4,0.3,2,3.464396419578698,3.4382840373680006,0.007537354000000014,0.09903924502729028
BA(k=4),12,1,20301812,32,0.4,0.3,5,3.464396419578698,3.2944192936500776,0.04906399422652995,0.07368671225584109
BA(k=4),12,1,20301812,32,0.4,0.3,10,3.464396419578698,3.4552020235928884,0.0026539676388787872,0.052440431983645085
BA(k=4),12,1,20301812,32,0.4,0.3,25,3.464396419578698,3.4240724654622126,0.01163953232620793,0.03368467621872096
BA(k=4),12,1,20301812,32,0.4,0.3,0,3.464396419578698,3.464396419578697,2.5637320679604437e-16,9.902313141003433e-16
BA(k=4),12,1,20301812,32,0.8,0.6,2,4.365276572840038,4.296775911481697,0.015692169835134932,0.11911141101503171
BA(k=4),12,1,20301812,32,0.8,0.6,5,4.365276572840038,4.7457852115544235,0.08716713187930433,0.05718216565452488
BA(k=4),12,1,20301812,32,0.8,0.6,10,4.365276572840038,4.222343167574941,0.0327432644598977,0.038215559017164
BA(k=4),12,1,20301812,32,0.8,0.6,25,4.365276572840038,4.40127334302226,0.008246160256187962,0.031976810269718096
BA(k=4),12,1,20301812,32,0.8,0.6,0,4.365276572840038,4.36527657284004,4.0692881877231367e-16,1.6131202711858144e-15
BA(k=4),14,1,20302012,40,0.2,0.15,2,2.2231588637173405,2.659552157392128,0.1962942463522804,0.17825794116512422
BA(k=4),14,1,20302012,40,0.2,0.15,5,2.2231588637173405,2.2160260907144655,0.003208395548911993,0.08775792746633897
BA(k=4),14,1,20302012,40,0.2,0.15,10,2.2231588637173405,2.3280741221545944,0.047191975413680184,0.08733503912514551
BA(k=4),14,1,20302012,40,0.2,0.15,25,2.2231588637173405,2.2272897139903587,0.0018580994549849642,0.043253102356573064
BA(k=4),14,1,20302012,40,0.4,0.3,2,3.7524897861625437,3.3276337902603506,0.11321976077559669,0.21156567264427512
BA(k=4),14,1,20302012,40,0.4,0.3,5,3.7524897861625437,3.8958090023556444,0.038193099611249066,0.08640735747948389
BA(k=4),14,1,20302012,40,0.4,0.3,10,3.7524897861625437,3.774864097287059,0.005962524190477833,0.03582784215026237
BA(k=4),14,1,20302012,40,0.4,0.3,25,3.7524897861625437,3.8252334634494454,0.019385443114368198,0.02871344232449738
BA(k=4),14,1,20302012,40,0.8,0.6,2,4.744793148672946,4.909942699761639,0.034806480686072165,0.11114114323969158
BA(k=4),14,1,20302012,40,0.8,0.6,5,4.744793148672946,4.65079877738075,0.019810004007969322,0.048834799085171396
BA(k=4),14,1,20302012,40,0.8,0.6,10,4.744793148672946,4.82013766363251,0.015879409828568843,0.04054635529023558
BA(k=4),14,1,20302012,40,0.8,0.6,25,4.744793148672946,4.711752186701857,0.006963625375392875,0.008732409716881405
BA(k=4),12,2,20301813,32,0.2,0.15,2,2.0000890073570816,2.105101083573032,0.052503701500121396,0.20155462848442232
BA(k=4),12,2,20301813,32,0.2,0.15,5,2.0000890073570816,2.0738606812029725,0.036884195440568326,0.13908203723492474
BA(k=4),12,2,20301813,32,0.2,0.15,10,2.0000890073570816,1.9570320229263893,0.02152753416088607,0.06869682134424848
BA(k=4),12,2,20301813,32,0.2,0.15,25,2.0000890073570816,1.9400104736168382,0.030037930071737762,0.049152483458584695
BA(k=4),12,2,20301813,32,0.2,0.15,0,2.0000890073570816,2.0000890073570816,0.0,1.0032099940329508e-15
BA(k=4),12,2,20301813,32,0.4,0.3,2,3.4264289950456805,3.0662036993425863,0.10513140538559206,0.1086368655079347
BA(k=4),12,2,20301813,32,0.4,0.3,5,3.4264289950456805,3.2685500110377292,0.0460768293276267,0.05353330560548738
BA(k=4),12,2,20301813,32,0.4,0.3,10,3.4264289950456805,3.40755302354385,0.005508934091184593,0.033471069067003624
BA(k=4),12,2,20301813,32,0.4,0.3,25,3.4264289950456805,3.423655979584465,0.0008093018898756908,0.014829417810230604
BA(k=4),12,2,20301813,32,0.4,0.3,0,3.4264289950456805,3.4264289950456805,0.0,1.4910448303749016e-15
BA(k=4),12,2,20301813,32,0.8,0.6,2,4.415922617325618,3.834041427985592,0.13176888269215792,0.12374938761984014
BA(k=4),12,2,20301813,32,0.8,0.6,5,4.415922617325618,4.770968511879954,0.08040129443422171,0.06987394106562249
BA(k=4),12,2,20301813,32,0.8,0.6,10,4.415922617325618,4.17856402703904,0.05375062265704464,0.04285645604930425
BA(k=4),12,2,20301813,32,0.8,0.6,25,4.415922617325618,4.407026654618695,0.002014519609564748,0.02814828925925861
BA(k=4),12,2,20301813,32,0.8,0.6,0,4.415922617325618,4.4159226173256165,4.022617680008288e-16,1.4227124024751487e-15
BA(k=4),14,2,20302013,40,0.2,0.15,2,2.3687338184509765,2.3199365672226437,0.020600563409967076,0.23203390497157578
BA(k=4),14,2,20302013,40,0.2,0.15,5,2.3687338184509765,2.3467822229102118,0.00926722765123517,0.10728722533281579
BA(k=4),14,2,20302013,40,0.2,0.15,10,2.3687338184509765,2.3964642625628967,0.01170686376659002,0.042376178157268296
BA(k=4),14,2,20302013,40,0.2,0.15,25,2.3687338184509765,2.3633521082043663,0.0022719776298586467,0.040068813554937785
BA(k=4),14,2,20302013,40,0.4,0.3,2,3.964663032510933,3.993330129491829,0.007230651570088295,0.09121402880499167
BA(k=4),14,2,20302013,40,0.4,0.3,5,3.964663032510933,4.222598339058459,0.06505856977816563,0.0644107039611046
BA(k=4),14,2,20302013,40,0.4,0.3,10,3.964663032510933,3.8428956937521552,0.030713162193171047,0.048703769195226045
BA(k=4),14,2,20302013,40,0.4,0.3,25,3.964663032510933,3.974306060602841,0.002432244055253487,0.02262740615027602
BA(k=4),14,2,20302013,40,0.8,0.6,2,4.893441487020366,4.661165876367925,0.04746671872311985,0.10838212524497572
BA(k=4),14,2,20302013,40,0.8,0.6,5,4.893441487020366,4.6341549528857495,0.05298654021354148,0.0677256499898221
BA(k=4),14,2,20302013,40,0.8,0.6,10,4.893441487020366,4.737425768877819,0.03188261646866973,0.03610419678853926
BA(k=4),14,2,20302013,40,0.8,0.6,25,4.893441487020366,4.873672920749882,0.004039808450334997,0.02039351840755485
BA(k=4),12,3,20301814,32,0.2,0.15,2,1.9669327512925612,2.0108455105814445,0.02232550109302222,0.19070692285604784
BA(k=4),12,3,20301814,32,0.2,0.15,5,1.9669327512925612,1.809568113330425,0.08000509313738591,0.09258330736886965
BA(k=4),12,3,20301814,32,0.2,0.15,10,1.9669327512925612,1.9465053392863885,0.01038541454594669,0.05963487490986087
BA(k=4),12,3,20301814,32,0.2,0.15,25,1.9669327512925612,1.9382040796868225,0.01460582299362281,0.049567598592341874
BA(k=4),12,3,20301814,32,0.2,0.15,0,1.9669327512925612,1.9669327512925616,2.2577752572284503e-16,1.4719641434014497e-15
BA(k=4),12,3,20301814,32,0.4,0.3,2,3.3624896784585574,3.4369108058153155,0.022132745219570295,0.15780612018257084
BA(k=4),12,3,20301814,32,0.4,0.3,5,3.3624896784585574,3.2558888847752865,0.0317029355855567,0.09877133141226667
BA(k=4),12,3,20301814,32,0.4,0.3,10,3.3624896784585574,3.315212724541065,0.014060103803549828,0.06547582583924286
BA(k=4),12,3,20301814,32,0.4,0.3,25,3.3624896784585574,3.360155463881328,0.0006941923397366847,0.04146389498270675
BA(k=4),12,3,20301814,32,0.4,0.3,0,3.3624896784585574,3.362489678458556,3.9621463764936523e-16,1.1670194565487847e-15
BA(k=4),12,3,20301814,32,0.8,0.6,2,4.320858263887255,4.466576054792582,0.03372427004218197,0.10149270696756225
BA(k=4),12,3,20301814,32,0.8,0.6,5,4.320858263887255,4.126280425299409,0.04503221968979688,0.07367993417507336
BA(k=4),12,3,20301814,32,0.8,0.6,10,4.320858263887255,4.2840416481338295,0.008520671937131092,0.032805514414767
BA(k=4),12,3,20301814,32,0.8,0.6,25,4.320858263887255,4.367430140140474,0.010778385544940585,0.027293819765217404
BA(k=4),12,3,20301814,32,0.8,0.6,0,4.320858263887255,4.320858263887255,0.0,9.798891027288466e-16
BA(k=4),14,3,20302014,40,0.2,0.15,2,2.345866653407061,2.281084630564971,0.027615390136520673,0.18647490486166607
BA(k=4),14,3,20302014,40,0.2,0.15,5,2.345866653407061,2.3020860922660744,0.018662851563792437,0.1282353278843796
