family,n,instance,seed,ramp,g1,gf,b1,bf,layer,leakage,cum_leakage,distance,overlap,compressed_norm
ER(0.5),16,1,20272213,small,0.1,0.4,0.4,0.1,16,0.15415713159997496,1.3589856768506139,0.28442785121144853,0.8926584105131656,0.9281414142871841
ER(0.5),16,1,20272213,small,0.1,0.4,0.4,0.1,17,0.1705377963391846,1.5295234731897984,0.3389881420188788,0.864545473313495,0.9123394899568844
ER(0.5),16,1,20272213,small,0.1,0.4,0.4,0.1,18,0.1819953282863259,1.7115188014761242,0.36233604634384253,0.8453031563337513,0.8940028218169904
ER(0.5),16,1,20272213,small,0.1,0.4,0.4,0.1,19,0.18798535201784133,1.8995041534939656,0.3946326771052266,0.8216044296054908,0.8740151902818788
ER(0.5),16,1,20272213,small,0.1,0.4,0.4,0.1,20,0.18801675717305757,2.087520910667023,0.4518936719441389,0.7878310258190196,0.8535527235417839
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,1,0.017101384964913882,0.017101384964913882,0.017101384964913882,0.999707542632282,0.999853760623164
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,2,0.04243964357318662,0.059541028538100504,0.051956673017325046,0.9976035209891195,0.9989526611835344
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,3,0.038545938100548474,0.09808696663864898,0.07390043836845928,0.9954804779688066,0.9982087106119715
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,4,0.013568334045933276,0.11165530068458225,0.07987518950923382,0.9949290328798076,0.9981164913239498
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,5,0.035780252224266194,0.14743555290884847,0.09484454566396534,0.9929804093255507,0.9974749639983953
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,6,0.05865202224344477,0.2060875751522932,0.12627167227535466,0.987786003702567,0.9957490869141454
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,7,0.057125009862830714,0.2632125850151239,0.14366883552985688,0.9838112933168053,0.9941091375389961
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,8,0.03520702630085942,0.2984196113159833,0.14295802653542197,0.9832975641534782,0.9934855019765394
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,9,0.026546809521875065,0.32496642083785837,0.14543932847247748,0.9825862107851847,0.9931307615524678
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,10,0.05621253677939237,0.38117895761725074,0.14762053414197393,0.9807043981894294,0.9915386327574981
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,11,0.0810468866877958,0.46222584430504654,0.12405931702173154,0.9806671599735524,0.9882207559087322
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,12,0.09209312453625423,0.5543189688413007,0.0933506886927789,0.9797764274154223,0.9839202807250069
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,13,0.09322707743345018,0.6475460462747509,0.1222194000942104,0.9723057060305945,0.9794936604466584
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,14,0.09252656919856057,0.7400726154733115,0.17600054351279393,0.9600803705974768,0.975113667654975
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,15,0.09660635131886698,0.8366789667921785,0.1985847823899406,0.9514548236002148,0.9703163802247142
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,16,0.10689521928580503,0.9435741860779835,0.20033298949143816,0.9457729157463435,0.9644103327039958
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,17,0.1207168650022833,1.064291051080267,0.22214203734396382,0.9343391673952265,0.9568253384658306
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,18,0.13455699900063298,1.1988480500809,0.2717389981594889,0.9140749266575596,0.9473168120276317
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,19,0.14552354550770072,1.3443715955886006,0.32005314790627704,0.8917055682038533,0.9360726681476511
ER(0.5),12,2,20271814,small,0.1,0.4,0.4,0.1,20,0.15134252507189122,1.4957141206604918,0.34992864543748664,0.8747445496731691,0.9237572625738472
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,1,0.023176836066083808,0.023176836066083808,0.023176836066083808,0.9994628342699639,0.999731381056915
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,2,0.05478768436058167,0.07796452042666548,0.06812607217594471,0.9959101552661737,0.9982290037423144
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,3,0.04546148413666009,0.12342600456332557,0.09350460323584715,0.9928275927240523,0.997193259790933
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,4,0.01412323892599984,0.1375492434893254,0.0988795013873074,0.9922104044739604,0.9970932411237703
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,5,0.04671930163909832,0.18426854512842375,0.11962473463261612,0.9888510814471528,0.9959981116192242
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,6,0.07125764858683978,0.2555261937152635,0.15411158626231786,0.9815936977860096,0.9934458142580974
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,7,0.06589628233581986,0.3214224760510834,0.1657459058026269,0.9775759041287833,0.9912579209475465
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,8,0.03852406526750466,0.35994654131858805,0.16260733895154855,0.977350996263157,0.9905090419761536
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,9,0.03903246686724448,0.39897900818583254,0.1705768700765516,0.9752659821196898,0.989739677272147
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,10,0.07430682682217496,0.47328583500800747,0.1612950913149631,0.9741082833895126,0.9869463634131244
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,11,0.09934052233137385,0.5726263573393813,0.11796966084301945,0.9752968534131553,0.9819341041420863
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,12,0.10849478049552898,0.6811211378349102,0.10914588171091924,0.9703962349641141,0.9759218552130847
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,13,0.10852859127959992,0.7896497291145101,0.17235239773063538,0.9556701764566913,0.9698685541646427
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,14,0.10927618845015208,0.8989259175646622,0.20870982817581996,0.9431426436866555,0.9636927554958695
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,15,0.11699117247040439,1.0159170900350667,0.20663264007187573,0.9372763208032514,0.9565651010564938
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,16,0.13123634520371152,1.1471534352387782,0.22440314476559217,0.9253123745578273,0.9475198226194487
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,17,0.14809926173973395,1.295252696978512,0.28731469202168664,0.8993316856706661,0.9358741490867968
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,18,0.16394650631154795,1.45919920329006,0.3544932203773918,0.8674338173554453,0.9214021738617586
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,19,0.1760944305203195,1.6352936338103796,0.40366120111122106,0.8392842426209253,0.9044184416169863
ER(0.5),14,2,20272014,small,0.1,0.4,0.4,0.1,20,0.18217507645479042,1.81746871026517,0.4475922278828675,0.8124170491562762,0.8858808943958494
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,1,0.03062165267856854,0.03062165267856854,0.03062165267856854,0.9990623143872299,0.9995310472352694
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,2,0.07042227007233048,0.10104392275089902,0.08783821410562322,0.9931942271415911,0.9970471494694209
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,3,0.05745322100264714,0.15849714375354615,0.11818311605684141,0.9884231167054881,0.995390448849857
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,4,0.015845207425511716,0.17434235117905786,0.1227509279835836,0.987746459805384,0.9952643242190296
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,5,0.055723298017046625,0.23006564919610448,0.14542751332950857,0.9831490239452382,0.9937031695236094
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,6,0.0870440292388689,0.3171096784349734,0.17751722723765395,0.9741883216042229,0.9898834911721318
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,7,0.0853794358959671,0.4024891143309405,0.18203566872369056,0.9697618813392564,0.9861945436987654
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,8,0.059751348612681505,0.462240462943622,0.18442339207028435,0.9675314541627607,0.9843827783744395
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,9,0.05336588609421395,0.515606349037836,0.20248967556026337,0.9626423832221803,0.9829351639663523
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,10,0.08707092935107394,0.6026772783889098,0.18167991365597538,0.9630102060023414,0.9790710851738491
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,11,0.1194909778624174,0.7221682562513272,0.13147521675030327,0.9638422371648391,0.9717520753942238
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,12,0.1390341632415195,0.8612024194928467,0.1638645788388313,0.9494584784198594,0.9617544372056277
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,13,0.149306350267845,1.0105087697606918,0.22939803469644865,0.9260801431547089,0.9500943170308985
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,14,0.1569835073197648,1.1674922770804566,0.2439880082804146,0.911761042737006,0.9370354260560241
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,15,0.16695303584327964,1.3344453129237361,0.2572193991597242,0.8958176416876423,0.922042338239794
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,16,0.1803934240218255,1.5148387369455616,0.32575146368267927,0.8613936951461787,0.9042235819068131
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,17,0.19535624828779888,1.7101949852333604,0.4121101547849113,0.8155526723755201,0.8828681794760203
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,18,0.2084334404092624,1.918628425642623,0.4800512111735142,0.7735909636336438,0.8579112560460213
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,19,0.21596788571975808,2.134596311362381,0.5434619811911146,0.7319993479220739,0.830282840716462
ER(0.5),16,2,20272214,small,0.1,0.4,0.4,0.1,20,0.21479119565826432,2.349387507020645,0.6162955784360173,0.6856810566287106,0.802018913652223
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,1,0.01718241696432135,0.01718241696432135,0.01718241696432135,0.9997047645472629,0.9998523713765275
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,2,0.04034605637699788,0.05752847334131923,0.05102189624494227,0.9977369003838354,0.9990380174358183
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,3,0.031203761071634074,0.0887322344129533,0.07005452638640158,0.9960982305115754,0.9985505923973387
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,4,0.011735824336514194,0.1004680587494675,0.07468964120605229,0.9956936643201896,0.9984816252712002
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,5,0.038638322794043896,0.1391063815435114,0.09448526310425748,0.9932728560205476,0.9977337500635538
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,6,0.053841058254379764,0.19294743979789117,0.12775936612764846,0.9881256608180149,0.99627996891533
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,7,0.04197172330617247,0.23491916310406363,0.1412486300431735,0.9854331348354052,0.9953954746253573
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,8,0.013481347829475378,0.24840051093353901,0.13773955169297736,0.9858319186959266,0.9953041767044585
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,9,0.039585048222988285,0.28798555915652735,0.14332115791148115,0.9842628434837418,0.9945166806658007
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,10,0.06746544944507667,0.35545100860160395,0.1509358642954547,0.9808774721959334,0.9922257007625306
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,11,0.07367485463578771,0.42912586323739166,0.13992366543002252,0.9797887514576146,0.9894866634008215
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,12,0.062041707475459375,0.4911675707128511,0.1313545160751007,0.9790230165935228,0.9875397124073647
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,13,0.05060185538102969,0.5417694260938808,0.15225990083961496,0.9747754067870447,0.9862424325760977
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,14,0.05946780161667467,0.6012372277105554,0.1706620011759599,0.970104815332494,0.9844479246686934
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,15,0.07944094728453152,0.680678174995087,0.15300317825771287,0.9699877970507785,0.9812374087238181
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,16,0.09620939207769194,0.776887567072779,0.12273607207285184,0.9696906577556021,0.9765093983956703
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,17,0.10618692547309072,0.8830744925458697,0.14116656426553875,0.9617533567906952,0.9707187759663688
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,18,0.11081538289470019,0.9938898754405698,0.19706353538171303,0.9465294499406556,0.9643727976916122
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,19,0.11270492439794176,1.1065947998385115,0.24199762710838918,0.9312339473715896,0.957764320145619
ER(0.5),12,3,20271815,small,0.1,0.4,0.4,0.1,20,0.11356437988885484,1.2201591797273663,0.2645906640793431,0.9205579266728534,0.951007689014374
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,1,0.019434948502741425,0.019434948502741425,0.019434948502741425,0.9996222827766938,0.9998111235511918
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,2,0.04603556858491979,0.06547051708766122,0.058266850064296744,0.9970540753805367,0.998750724255938
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,3,0.038478156366129175,0.1039486734537904,0.08144894590228967,0.9946953001486436,0.9980092387770897
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,4,0.011183026078479402,0.1151316995322698,0.08625980216778528,0.9942291706013846,0.9979465820434242
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,5,0.038104208956064124,0.1532359084883339,0.10330281236777349,0.9918869944307711,0.9972188575593554
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,6,0.061446385999788536,0.21468229448812243,0.137324191572923,0.9859063077537659,0.9953239630992261
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,7,0.060080758607830125,0.27476305309595256,0.15451255295753644,0.9816017931454321,0.9935089803140469
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,8,0.03565684056071833,0.3104198936566709,0.15358206294452342,0.9811142023557344,0.9928689156610169
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,9,0.028889481890911856,0.3393093755475827,0.15709725542864444,0.9801498224204429,0.9924485283993104
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,10,0.06350172579378334,0.40281110134136605,0.15579436758060236,0.9783655204312762,0.9904148688015373
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,11,0.08954672065870146,0.4923578220000675,0.1285482905796543,0.9782895327404045,0.986358452674503
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,12,0.09877292128206402,0.5911307432821316,0.10666847656959978,0.9759953753192592,0.9814004825675643
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,13,0.09616474275189806,0.6872954860340296,0.1461228344555254,0.9663840600512138,0.9766776589209513
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,14,0.09236496732851776,0.7796604533625473,0.19341649179927267,0.9542269742802922,0.9723003456986484
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,15,0.09688930800138468,0.8765497613639319,0.2065709765713871,0.9472554251103669,0.9674608127674857
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,16,0.11071564830399523,0.9872654096679272,0.20987281657409637,0.9408658781046073,0.9611048171044352
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,17,0.12847497700388227,1.1157403866718094,0.24485238420753452,0.9252870969487679,0.9524792122378316
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,18,0.14521056969664778,1.260950956368457,0.3056255872193818,0.8996449814154216,0.941345069670828
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,19,0.15800430845751265,1.4189552648259698,0.3606956641698497,0.8726170793902428,0.9279898591592682
ER(0.5),14,3,20272015,small,0.1,0.4,0.4,0.1,20,0.16499925700831006,1.5839545218342799,0.400984786570528,0.8500602490578424,0.9132033858287787
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,1,0.029759906473024695,0.029759906473024695,0.029759906473024695,0.9991143479667138,0.9995570758924757
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,2,0.06713874350808131,0.096898649981106,0.08496051796819967,0.9936946048137062,0.997299722794944
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,3,0.05193122796573207,0.14882987794683808,0.11323892485086116,0.989547409879122,0.9959467278167273
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,4,0.015689707349113343,0.16451958529595143,0.11796209186372432,0.9888768011201465,0.9958231357686692
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,5,0.057958318436974396,0.22247790373292584,0.14346124971617497,0.9838617301081644,0.9941350768663703
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,6,0.08465892414421122,0.30713682787713703,0.1772590015603126,0.9748637257984821,0.990523809718297
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,7,0.07536892919040442,0.3825057570675415,0.18352980614210712,0.9709132283037342,0.9876522374457212
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,8,0.043504459509960305,0.42601021657750177,0.184494366696139,0.9697838759937518,0.9866936222223612
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,9,0.05274240247250656,0.4787526190500083,0.19523002882940838,0.9663828479052108,0.9852829761625389
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,10,0.09276489096465795,0.5715175100146663,0.1685211671339167,0.9670745728951173,0.9809063248445412
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,11,0.11823754903114793,0.6897550590458142,0.11672567959877574,0.9675435265288926,0.9737541271384329
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,12,0.12636172555668362,0.8161167846024979,0.15163087170447692,0.9548777064791562,0.9655204888729543
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,13,0.12653299238196214,0.9426497769844601,0.21405907349601017,0.9358266154534004,0.9571934058863621
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,14,0.1295814444636208,1.072231221448081,0.221967593065218,0.9265318958643824,0.9483817087665997
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,15,0.14055396779967264,1.2127851892477535,0.22546732598917343,0.9165130592993704,0.937908549731168
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,16,0.15743002564854017,1.3702152148962936,0.286727511292886,0.8893916220018032,0.9246016627083921
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,17,0.17570321861014407,1.5459184335064378,0.3675391297998422,0.8508053546928521,0.9077536084495382
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,18,0.19161753914165786,1.7375359726480957,0.4263794546861776,0.8163081558256324,0.8872988968473104
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,19,0.20237268856848603,1.9399086612165817,0.4770117613016517,0.783476864137856,0.8639123955980811
ER(0.5),16,3,20272215,small,0.1,0.4,0.4,0.1,20,0.20555660218949154,2.145465263406073,0.5396810750203433,0.744350737758154,0.8391013708511791
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,1,0.02080135175343493,0.02080135175343493,0.02080135175343493,0.9995673037652317,0.999783628474297
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,2,0.04881751392061744,0.06961886567405237,0.06047967234373058,0.9967632449679009,0.9985910845285185
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,3,0.0373254553290661,0.10694432100311847,0.08120444277900805,0.9945990361906772,0.9978932630719186
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,4,0.01674453461259561,0.12368885561571409,0.08651649870381999,0.9940128807467992,0.9977527674954991
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,5,0.0502054083174946,0.17389426393320867,0.11006664172225882,0.9904384361053258,0.9964888368770631
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,6,0.06372819397626198,0.23762245790947065,0.14348190750951403,0.9841708987309605,0.9944489525929048
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,7,0.04251284252434551,0.2801353004338162,0.15313086700278294,0.9818373859891472,0.993539821815727
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,8,0.01787566488409499,0.29801096531791116,0.1490340073521934,0.9822959930270594,0.9933790002504469
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,9,0.05537844955236476,0.3533894148702759,0.1562793060396601,0.9796583672688347,0.9918341925260253
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,10,0.07929829593955302,0.43268771080982893,0.14995575037047787,0.9775078049366613,0.9886591150264256
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,11,0.0782084854021643,0.5108961962119932,0.12432954005322139,0.9779803305558487,0.9855608953971003
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,12,0.06522232769023699,0.5761185239022302,0.12977978665101914,0.9751424592922088,0.9834003897226211
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,13,0.06411589392772628,0.6402344178299565,0.16870478160177607,0.9673047271922997,0.9813080447303237
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,14,0.08005643694994188,0.7202908547798984,0.17330694987481943,0.9634903493376099,0.9780370369036805
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,15,0.09858940919231264,0.818880263972211,0.14172796339715282,0.9638194446745049,0.9730552779521013
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,16,0.11238454458890375,0.9312648085611148,0.14607520885640082,0.9570014536004363,0.9665434744945444
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,17,0.12106677638708019,1.052331584948195,0.20386569166772026,0.9399181187957275,0.9589312403625331
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,18,0.12645366310244843,1.1787852480506433,0.2523214110907491,0.9219807220811345,0.9505569918901232
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,19,0.13012860817777275,1.3089138562284162,0.2693402873178708,0.9109935548938825,0.9416077421967782
ER(0.5),12,4,20271816,small,0.1,0.4,0.4,0.1,20,0.1323986886604267,1.4413125448888429,0.2773381293301945,0.9021411011094944,0.9322530382926699
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,1,0.019245167799883434,0.019245167799883434,0.019245167799883434,0.9996296235163559,0.9998147946076582
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,2,0.0479319208050149,0.06717708860489834,0.0590915602339653,0.9969202771791187,0.9986651863784463
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,3,0.04591410085794774,0.11309118946284606,0.08565474612611135,0.9939452533010973,0.997609166871829
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,4,0.01749096889311296,0.13058215835595904,0.09218408566097448,0.9932122052903561,0.9974558214948089
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,5,0.033041475508712496,0.16362363386467155,0.10318119145914964,0.9915902698432458,0.9969084093988232
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,6,0.06428423678004339,0.22790787064471493,0.13210472025507408,0.9861218126295113,0.9948336110283461
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,7,0.07396936739376168,0.3018772380384766,0.15149308222096436,0.9806453919252225,0.9920798588415481
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,8,0.062017905529120815,0.3638951435675974,0.1561652178485439,0.9780116657727548,0.9901394981076385
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,9,0.044086388112053246,0.4079815316796506,0.1671982959005514,0.9752552990602409,0.9891575284534205
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,10,0.05324184653910151,0.46122337821875214,0.17782799729381302,0.9720363490001793,0.9877236060119169
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,11,0.08308242289215258,0.5443058011109047,0.16329641127194808,0.9711747813231429,0.9842231621332402
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,12,0.11087924023115484,0.6551850413420595,0.1424678237399136,0.9683611873441051,0.9779575793281206
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,13,0.1321249464857633,0.7873099878278228,0.1685536640835311,0.9558305199182371,0.9689912411789134
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,14,0.14916787110432955,0.9364778589321524,0.2175674112158386,0.9360701447870751,0.9574408450194994
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,15,0.16500399628889098,1.1014818552210435,0.24550440462365655,0.9178081907709821,0.9431153974569328
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,16,0.18063800759885046,1.282119862819894,0.27240512331673467,0.8970360859779639,0.9256546673198734
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,17,0.19478146375140787,1.4769013265713018,0.33198095241437364,0.8636194589507085,0.9049291378389379
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,18,0.2046649535391915,1.6815662801104934,0.4122559505285464,0.8196355380948607,0.8814811406392793
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,19,0.2070813175331237,1.888647597643617,0.482288099134378,0.7792828618009355,0.8568117233275171
ER(0.5),14,4,20272016,small,0.1,0.4,0.4,0.1,20,0.1997134620058872,2.0883610596495044,0.5334237822285525,0.7503807448879992,0.8332111751081437
ER(0.5),16,4,20272216,small,0.1,0.4,0.4,0.1,1,0.031707902811083016,0.031707902811083016,0.031707902811083016,0.9989946088993258,0.9994971780346983
ER(0.5),16,4,20272216,small,0.1,0.4,0.4,0.1,2,0.0716988907633647,0.10340679357444772,0.08972945041015086,0.9929017590083048,0.996922202562782
ER(0.5),16,4,20272216,small,0.1,0.4,0.4,0.1,3,0.05592359968726151,0.15933039326170922,0.11899945451714711,0.9882882986775888,0.9953524144546243
ER(0.5),16,4,20272216,small,0.1,0.4,0.4,0.1,4,0.01591016136812454,0.17524055462983376,0.12377484732713215,0.9875805200175176,0.9952252487381376
ER(0.5),16,4,20272216,small,0.1,0.4,0.4,0.1,5,0.0599868341614562,0.23522738879128996,0.1505315110885926,0.9821078772569178,0.993415761629125
ER(0.5),16,4,20272216,small,0.1,0.4,0.4,0.1,6,0.08748699810248374,0.32271438689377374,0.18384940791994336,0.9727204136011759,0.9895559108085756
ER(0.5),16,4,20272216,small,0.1,0.4,0.4,0.1,7,0.07973356329133084,0.4024479501851046,0.18719414633775044,0.9689514354805845,0.9863384102330484
ER(0.5),16,4,20272216,small,0.1,0.4,0.4,0.1,8,0.049752041755721226,0.45219999194082583,0.18907422667675725,0.9673523554587176,0.9850828360306528
ER(0.5),16,4,20272216,small,0.1,0.4,0.4,0.1,9,0.05521905137552961,0.5074190433163555,0.2010678501850168,0.9635314600140936,0.9835339598648237
ER(0.5),16,4,20272216,small,0.1,0.4,0.4,0.1,10,0.09377342383107054,0.601192467147426,0.16682709650000738,0.9655891727628431,0.9790534179453015
